timestamp_ms,command_id,target_x,target_y,real_x,real_y,error,motor1_pos,motor2_pos,velocity,pwm_effort,hz
992,1,24.857,0.0,24.763,0.07,0.117,-34.21,68.74,68.22,127,1000
993,1,24.877,0.0,24.776,0.067,0.122,-34.17,68.65,68.34,127,1000
994,1,24.897,0.0,24.78,0.143,0.185,-33.98,68.62,68.47,127,1000
995,1,24.917,0.0,24.81,0.087,0.138,-34.01,68.41,68.59,127,1000
996,1,24.937,0.0,24.822,0.087,0.145,-33.97,68.34,68.71,127,1000
997,1,24.957,0.0,24.849,0.081,0.135,-33.89,68.15,68.83,127,1000
998,1,24.977,0.0,24.897,0.089,0.12,-33.71,67.82,68.96,127,1000
999,1,24.997,0.0,24.902,0.058,0.112,-33.76,67.79,69.08,127,1000
1000,1,25.017,0.0,24.931,0.05,0.099,-33.68,67.59,69.21,127,1000
1001,1,25.037,0.0,24.93,0.061,0.123,-33.66,67.6,69.33,127,1000
1002,1,25.057,0.0,24.957,0.091,0.136,-33.5,67.41,69.46,127,1000
1003,1,25.077,0.0,24.964,0.107,0.156,-33.43,67.36,69.59,127,1000
1004,1,25.097,0.0,24.999,0.047,0.109,-33.45,67.12,69.72,127,1000
1005,1,25.117,0.0,25.006,0.091,0.144,-33.33,67.07,69.85,127,1000
1006,1,25.138,0.0,25.022,0.072,0.136,-33.31,66.96,69.98,127,1000
1007,1,25.158,0.0,25.058,0.068,0.12,-33.2,66.71,70.11,127,1000
1008,1,25.178,0.0,25.066,0.079,0.136,-33.15,66.65,70.24,127,1000
1009,1,25.198,0.0,25.1,0.078,0.125,-33.03,66.42,70.38,127,1000
1010,1,25.218,0.0,25.106,0.077,0.136,-33.02,66.38,70.51,127,1000
1011,1,25.238,0.0,25.14,0.062,0.116,-32.93,66.14,70.65,127,1000
1012,1,25.258,0.0,25.159,0.074,0.123,-32.83,66.01,70.78,127,1000
1013,1,25.278,0.0,25.176,0.125,0.161,-32.66,65.89,70.92,127,1000
1014,1,25.298,0.0,25.198,0.098,0.14,-32.64,65.73,71.06,127,1000
1015,1,25.318,0.0,25.201,0.083,0.143,-32.67,65.71,71.19,127,1000
1016,1,25.338,0.0,25.236,0.088,0.135,-32.53,65.47,71.33,127,1000
1017,1,25.358,0.0,25.247,0.088,0.142,-32.49,65.39,71.47,127,1000
1018,1,25.378,0.0,25.259,0.142,0.185,-32.33,65.3,71.62,127,1000
1019,1,25.398,0.0,25.283,0.161,0.198,-32.2,65.13,71.76,127,1000
1020,1,25.418,0.0,25.325,0.014,0.093,-32.38,64.83,71.9,127,1000
1021,1,25.438,0.0,25.335,0.079,0.129,-32.2,64.76,72.04,127,1000
1022,1,25.458,0.0,25.356,0.088,0.135,-32.11,64.61,72.19,127,1000
1023,1,25.478,0.0,25.363,0.113,0.161,-32.03,64.56,72.34,127,1000
1024,1,25.498,0.0,25.404,0.089,0.129,-31.93,64.27,72.48,127,1000
1025,1,25.518,0.0,25.419,0.126,0.16,-31.8,64.16,72.63,127,1000
1026,1,25.538,0.0,25.447,0.093,0.13,-31.77,63.96,72.78,127,1000
1027,1,25.558,0.0,25.444,0.099,0.151,-31.77,63.98,72.93,127,1000
1028,1,25.578,0.0,25.486,0.07,0.116,-31.68,63.68,73.08,127,1000
1029,1,25.598,0.0,25.498,0.053,0.113,-31.68,63.59,73.23,127,1000
1030,1,25.618,0.0,25.505,0.115,0.161,-31.51,63.54,73.39,127,1000
1031,1,25.638,0.0,25.537,0.089,0.135,-31.45,63.31,73.54,127,1000
1032,1,25.658,0.0,25.553,0.047,0.115,-31.49,63.19,73.7,127,1000
1033,1,25.678,0.0,25.578,0.055,0.114,-31.38,63.01,73.86,127,1000
1034,1,25.698,0.0,25.613,0.043,0.096,-31.28,62.75,74.01,127,1000
1035,1,25.718,0.0,25.621,0.093,0.134,-31.14,62.69,74.17,127,1000
1036,1,25.738,0.0,25.634,0.136,0.171,-30.99,62.6,74.33,127,1000
1037,1,25.758,0.0,25.666,0.06,0.109,-31.05,62.36,74.49,127,1000
1038,1,25.778,0.0,25.682,0.059,0.113,-30.99,62.24,74.66,127,1000
1039,1,25.798,0.0,25.69,0.082,0.136,-30.91,62.19,74.82,127,1000
1040,1,25.818,0.0,25.72,0.087,0.131,-30.79,61.96,74.99,127,1000
1041,1,25.838,0.0,25.739,0.067,0.119,-30.76,61.82,75.15,127,1000
1042,1,25.858,0.0,25.747,0.114,0.159,-30.63,61.76,75.32,127,1000
1043,1,25.878,0.0,25.778,0.104,0.145,-30.54,61.53,75.49,127,1000
1044,1,25.898,0.0,25.799,0.082,0.128,-30.5,61.37,75.66,127,1000
1045,1,25.918,0.0,25.823,0.104,0.141,-30.37,61.19,75.83,127,1000
1046,1,25.938,0.0,25.831,0.11,0.153,-30.32,61.13,76.0,127,1000
1047,1,25.958,0.0,25.877,0.028,0.086,-30.33,60.78,76.18,127,1000
1048,1,25.978,0.0,25.888,0.078,0.12,-30.18,60.71,76.35,127,1000
1049,1,25.998,0.0,25.906,0.092,0.13,-30.08,60.57,76.53,127,1000
1050,1,26.018,0.0,25.919,0.1,0.141,-30.01,60.47,76.71,127,1000
1051,1,26.038,0.0,25.942,0.103,0.141,-29.92,60.29,76.88,127,1000
1052,1,26.058,0.0,25.976,0.124,0.149,-29.74,60.04,77.07,127,1000
1053,1,26.078,0.0,26.002,0.105,0.13,-29.68,59.83,77.25,127,1000
1054,1,26.098,0.0,26.008,0.076,0.118,-29.73,59.79,77.43,127,1000
1055,1,26.118,0.0,26.026,0.078,0.121,-29.66,59.66,77.62,127,1000
1056,1,26.138,0.0,26.043,0.075,0.121,-29.6,59.52,77.8,127,1000
1057,1,26.158,0.0,26.079,0.049,0.094,-29.52,59.25,77.99,127,1000
1058,1,26.178,0.0,26.08,0.097,0.138,-29.41,59.24,78.18,127,1000
1059,1,26.198,0.0,26.101,0.113,0.149,-29.29,59.07,78.37,127,1000
1060,1,26.218,0.0,26.125,0.127,0.158,-29.17,58.89,78.56,127,1000
1061,1,26.238,0.0,26.151,0.063,0.108,-29.21,58.69,78.76,127,1000
1062,1,26.258,0.0,26.165,0.103,0.139,-29.06,58.57,78.95,127,1000
1063,1,26.279,0.0,26.189,0.033,0.096,-29.12,58.39,79.15,127,1000
1064,1,26.299,0.0,26.195,0.078,0.13,-29.0,58.34,79.35,127,1000
1065,1,26.319,0.0,26.225,0.099,0.136,-28.84,58.1,79.55,127,1000
1066,1,26.339,0.0,26.252,0.07,0.111,-28.79,57.89,79.75,127,1000
1067,1,26.359,0.0,26.27,0.1,0.133,-28.66,57.75,79.96,127,1000
1068,1,26.379,0.0,26.278,0.11,0.149,-28.6,57.68,80.16,127,1000
1069,1,26.399,0.0,26.312,0.091,0.126,-28.51,57.42,80.37,127,1000
1070,1,26.419,0.0,26.329,0.081,0.121,-28.46,57.28,80.58,127,1000
1071,1,26.439,0.0,26.347,0.126,0.156,-28.3,57.14,80.79,127,1000
1072,1,26.459,0.0,26.378,0.066,0.105,-28.3,56.9,81.0,127,1000
1073,1,26.479,0.0,26.387,0.058,0.108,-28.28,56.82,81.22,127,1000
1074,1,26.499,0.0,26.391,0.076,0.132,-28.23,56.79,81.44,127,1000
1075,1,26.519,0.0,26.419,0.09,0.134,-28.09,56.56,81.65,127,1000
1076,1,26.539,0.0,26.449,0.089,0.127,-27.97,56.32,81.88,127,1000
1077,1,26.559,0.0,26.47,0.111,0.142,-27.83,56.15,82.1,127,1000
1078,1,26.579,0.0,26.491,0.09,0.125,-27.79,55.98,82.32,127,1000
1079,1,26.599,0.0,26.514,0.107,0.137,-27.66,55.79,82.55,127,1000
1080,1,26.619,0.0,26.536,0.063,0.104,-27.67,55.61,82.78,127,1000
1081,1,26.639,0.0,26.548,0.118,0.148,-27.5,55.51,83.01,127,1000
1082,1,26.659,0.0,26.56,0.125,0.159,-27.44,55.41,83.24,127,1000
1083,1,26.679,0.0,26.586,0.101,0.138,-27.38,55.2,83.48,127,1000
1084,1,26.699,0.0,26.607,0.069,0.115,-27.37,55.03,83.71,127,1000
1085,1,26.719,0.0,26.629,0.132,0.16,-27.14,54.84,83.95,127,1000
1086,1,26.739,0.0,26.65,0.155,0.179,-27.0,54.67,84.19,127,1000
1087,1,26.759,0.0,26.668,0.128,0.157,-26.98,54.52,84.44,127,1000
1088,1,26.779,0.0,26.696,0.079,0.114,-26.97,54.28,84.68,127,1000
1089,1,26.799,0.0,26.724,0.047,0.088,-26.93,54.05,84.93,127,1000
1090,1,26.819,0.0,26.737,0.06,0.102,-26.84,53.95,85.18,127,1000
1091,1,26.839,0.0,26.763,0.045,0.088,-26.77,53.72,85.44,127,1000
1092,1,26.859,0.0,26.774,0.058,0.102,-26.69,53.63,85.69,127,1000
1093,1,26.879,0.0,26.792,0.096,0.13,-26.53,53.47,85.95,127,1000
1094,1,26.899,0.0,26.814,0.114,0.142,-26.4,53.29,86.21,127,1000
1095,1,26.919,0.0,26.826,0.139,0.168,-26.3,53.19,86.48,127,1000
1096,1,26.939,0.0,26.854,0.077,0.115,-26.31,52.95,86.74,127,1000
1097,1,26.959,0.0,26.866,0.093,0.132,-26.22,52.85,87.01,127,1000
1098,1,26.979,0.0,26.889,0.072,0.115,-26.17,52.65,87.28,127,1000
1099,1,26.999,0.0,26.918,0.07,0.107,-26.05,52.4,87.56,127,1000
1100,1,27.019,0.0,26.931,0.085,0.122,-25.96,52.28,87.83,127,1000
1101,1,27.039,0.0,26.947,0.137,0.165,-25.78,52.15,88.11,127,1000
1102,1,27.059,0.0,26.964,0.076,0.122,-25.84,52.0,88.4,127,1000
1103,1,27.079,0.0,26.996,0.143,0.166,-25.55,51.71,88.68,127,1000
1104,1,27.099,0.0,27.014,0.078,0.116,-25.62,51.56,88.97,127,1000
1105,1,27.119,0.0,27.026,0.088,0.128,-25.54,51.46,89.26,127,1000
1106,1,27.139,0.0,27.068,0.062,0.094,-25.41,51.08,89.56,127,1000
1107,1,27.159,0.0,27.079,0.029,0.085,-25.43,50.98,89.86,127,1000
1108,1,27.179,0.0,27.096,0.109,0.137,-25.19,50.83,90.16,127,1000
1109,1,27.199,0.0,27.121,0.092,0.121,-25.11,50.61,90.46,127,1000
1110,1,27.219,0.0,27.144,0.119,0.141,-24.95,50.41,90.77,127,1000
1111,1,27.239,0.0,27.168,0.109,0.13,-24.87,50.19,91.08,127,1000
1112,1,27.259,0.0,27.179,0.081,0.114,-24.88,50.09,91.4,127,1000
1113,1,27.279,0.0,27.196,0.145,0.167,-24.66,49.93,91.71,127,1000
1114,1,27.299,0.0,27.22,0.104,0.131,-24.64,49.72,92.04,127,1000
1115,1,27.319,0.0,27.239,0.13,0.153,-24.5,49.54,92.36,127,1000
1116,1,27.339,0.0,27.261,0.079,0.111,-24.5,49.34,92.69,127,1000
1117,1,27.359,0.0,27.273,0.137,0.162,-24.33,49.23,93.02,127,1000
1118,1,27.379,0.0,27.307,0.112,0.134,-24.23,48.92,93.36,127,1000
1119,1,27.399,0.0,27.324,0.084,0.113,-24.21,48.77,93.7,127,1000
1120,1,27.419,0.0,27.337,0.131,0.154,-24.05,48.64,94.05,127,1000
1121,1,27.44,0.0,27.369,0.091,0.115,-23.98,48.35,94.4,127,1000
1122,1,27.46,0.0,27.379,0.133,0.155,-23.85,48.25,94.75,127,1000
1123,1,27.48,0.0,27.407,0.095,0.12,-23.8,47.99,95.11,127,1000
1124,1,27.5,0.0,27.418,0.12,0.145,-23.7,47.89,95.47,127,1000
1125,1,27.52,0.0,27.458,0.092,0.111,-23.56,47.52,95.84,127,1000
1126,1,27.54,0.0,27.47,0.022,0.073,-23.66,47.4,96.21,127,1000
1127,1,27.56,0.0,27.485,0.105,0.129,-23.41,47.25,96.58,127,1000
1128,1,27.58,0.0,27.517,0.082,0.103,-23.31,46.95,96.96,127,1000
1129,1,27.6,0.0,27.531,0.092,0.115,-23.22,46.82,97.35,127,1000
1130,1,27.62,0.0,27.54,0.127,0.15,-23.1,46.73,97.74,127,1000
1131,1,27.64,0.0,27.561,0.117,0.14,-23.02,46.52,98.13,127,1000
1132,1,27.66,0.0,27.575,0.105,0.135,-22.98,46.39,98.53,127,1000
1133,1,27.68,0.0,27.597,0.103,0.132,-22.87,46.17,98.94,127,1000
1134,1,27.7,0.0,27.632,0.063,0.093,-22.79,45.84,99.35,127,1000
1135,1,27.72,0.0,27.643,0.128,0.149,-22.6,45.73,99.76,127,1000
1136,1,27.74,0.0,27.668,0.087,0.113,-22.56,45.48,100.18,127,1000
1137,1,27.76,0.0,27.678,0.157,0.177,-22.36,45.37,100.61,127,1000
1138,1,27.78,0.0,27.715,0.127,0.143,-22.24,45.01,101.04,127,1000
1139,1,27.8,0.0,27.731,0.063,0.094,-22.3,44.85,101.48,127,1000
1140,1,27.82,0.0,27.739,0.086,0.118,-22.21,44.77,101.93,127,1000
1141,1,27.84,0.0,27.771,0.067,0.096,-22.09,44.45,102.38,127,1000
1142,1,27.86,0.0,27.783,0.107,0.132,-21.94,44.33,102.84,127,1000
1143,1,27.88,0.0,27.828,0.056,0.076,-21.82,43.87,103.3,127,1000
1144,1,27.9,0.0,27.836,0.043,0.077,-21.81,43.79,103.77,127,1000
1145,1,27.92,0.0,27.848,0.103,0.126,-21.62,43.66,104.25,127,1000
1146,1,27.94,0.0,27.884,0.094,0.11,-21.45,43.29,104.73,127,1000
1147,1,27.96,0.0,27.889,0.079,0.107,-21.46,43.25,105.23,127,1000
1148,1,27.98,0.0,27.903,0.151,0.169,-21.24,43.09,105.73,127,1000
1150,1,28.0,0.0,27.936,0.115,0.132,-21.14,42.75,106.23,127,1000
