timestamp_ms,command_id,target_x,target_y,real_x,real_y,error,motor1_pos,motor2_pos,velocity,pwm_effort,hz
992,1,19.893,0.0,19.815,0.038,0.086,-48.55,97.32,38.29,127,1000
993,1,19.908,0.0,19.827,0.05,0.096,-48.49,97.26,38.32,127,1000
994,1,19.923,0.0,19.843,0.045,0.092,-48.46,97.18,38.34,127,1000
995,1,19.938,0.0,19.879,0.044,0.074,-48.37,97.0,38.36,127,1000
996,1,19.953,0.0,19.882,-0.001,0.071,-48.49,96.98,38.39,127,1000
997,1,19.968,0.0,19.886,0.035,0.089,-48.38,96.96,38.41,127,1000
998,1,19.983,0.0,19.892,0.059,0.109,-48.3,96.93,38.43,127,1000
999,1,19.998,0.0,19.905,0.046,0.103,-48.3,96.86,38.45,127,1000
1000,1,20.013,0.0,19.947,0.04,0.078,-48.21,96.65,38.48,127,1000
1001,1,20.028,0.0,19.954,0.054,0.091,-48.15,96.61,38.5,127,1000
1002,1,20.043,0.0,19.955,0.06,0.107,-48.13,96.61,38.52,127,1000
1003,1,20.058,0.0,19.997,0.05,0.079,-48.05,96.4,38.55,127,1000
1004,1,20.073,0.0,19.988,0.015,0.086,-48.18,96.44,38.57,127,1000
1005,1,20.088,0.0,20.016,0.011,0.073,-48.12,96.3,38.59,127,1000
1006,1,20.103,0.0,20.022,0.024,0.084,-48.06,96.26,38.62,127,1000
1007,1,20.118,0.0,20.049,0.027,0.074,-47.99,96.13,38.64,127,1000
1008,1,20.133,0.0,20.069,0.021,0.068,-47.95,96.03,38.66,127,1000
1009,1,20.148,0.0,20.082,0.039,0.077,-47.87,95.96,38.69,127,1000
1010,1,20.163,0.0,20.088,0.019,0.078,-47.91,95.93,38.71,127,1000
1011,1,20.178,0.0,20.097,0.02,0.083,-47.88,95.88,38.74,127,1000
1012,1,20.193,0.0,20.106,0.027,0.091,-47.84,95.83,38.76,127,1000
1013,1,20.208,0.0,20.115,0.025,0.097,-47.82,95.79,38.78,127,1000
1014,1,20.223,0.0,20.153,0.014,0.072,-47.76,95.59,38.81,127,1000
1015,1,20.238,0.0,20.158,0.029,0.086,-47.7,95.57,38.83,127,1000
1016,1,20.253,0.0,20.173,0.095,0.125,-47.47,95.49,38.85,127,1000
1017,1,20.268,0.0,20.191,0.038,0.086,-47.59,95.4,38.88,127,1000
1018,1,20.283,0.0,20.205,0.046,0.091,-47.53,95.33,38.9,127,1000
1019,1,20.298,0.0,20.207,0.028,0.096,-47.58,95.32,38.93,127,1000
1020,1,20.313,0.0,20.234,0.062,0.101,-47.41,95.18,38.95,127,1000
1021,1,20.328,0.0,20.231,0.048,0.109,-47.46,95.19,38.98,127,1000
1022,1,20.343,0.0,20.269,0.001,0.075,-47.49,95.0,39.0,127,1000
1023,1,20.358,0.0,20.294,0.005,0.065,-47.42,94.86,39.03,127,1000
1024,1,20.373,0.0,20.304,0.012,0.07,-47.37,94.81,39.05,127,1000
1025,1,20.388,0.0,20.304,0.037,0.092,-47.3,94.81,39.07,127,1000
1026,1,20.403,0.0,20.326,0.02,0.08,-47.29,94.7,39.1,127,1000
1027,1,20.418,0.0,20.345,0.073,0.104,-47.09,94.6,39.12,127,1000
1028,1,20.433,0.0,20.36,0.019,0.076,-47.21,94.52,39.15,127,1000
1029,1,20.448,0.0,20.392,0.028,0.063,-47.1,94.35,39.17,127,1000
1030,1,20.463,0.0,20.378,0.013,0.087,-47.18,94.43,39.2,127,1000
1031,1,20.478,0.0,20.406,0.021,0.075,-47.08,94.28,39.22,127,1000
1032,1,20.493,0.0,20.416,0.025,0.082,-47.04,94.23,39.25,127,1000
1033,1,20.508,0.0,20.424,0.034,0.091,-47.0,94.19,39.27,127,1000
1034,1,20.523,0.0,20.438,0.055,0.102,-46.9,94.12,39.3,127,1000
1035,1,20.539,0.0,20.469,0.055,0.089,-46.82,93.95,39.32,127,1000
1036,1,20.554,0.0,20.49,0.06,0.087,-46.76,93.85,39.35,127,1000
1037,1,20.569,0.0,20.506,0.026,0.068,-46.81,93.76,39.38,127,1000
1038,1,20.584,0.0,20.512,0.055,0.09,-46.71,93.73,39.4,127,1000
1039,1,20.599,0.0,20.516,0.039,0.092,-46.74,93.71,39.43,127,1000
1040,1,20.614,0.0,20.521,0.048,0.104,-46.71,93.68,39.45,127,1000
1041,1,20.629,0.0,20.544,0.068,0.108,-46.59,93.56,39.48,127,1000
1042,1,20.644,0.0,20.569,0.037,0.083,-46.61,93.43,39.5,127,1000
1043,1,20.659,0.0,20.595,0.039,0.075,-46.54,93.3,39.53,127,1000
1044,1,20.674,0.0,20.593,0.026,0.085,-46.58,93.3,39.56,127,1000
1045,1,20.689,0.0,20.608,0.051,0.095,-46.47,93.23,39.58,127,1000
1046,1,20.704,0.0,20.631,0.064,0.096,-46.37,93.1,39.61,127,1000
1047,1,20.719,0.0,20.645,0.079,0.108,-46.29,93.03,39.63,127,1000
1048,1,20.734,0.0,20.678,0.033,0.065,-46.34,92.86,39.66,127,1000
1049,1,20.749,0.0,20.678,0.048,0.085,-46.29,92.85,39.69,127,1000
1050,1,20.764,0.0,20.704,-0.04,0.072,-46.47,92.72,39.71,127,1000
1051,1,20.779,0.0,20.685,0.07,0.117,-46.21,92.82,39.74,127,1000
1052,1,20.794,0.0,20.716,0.05,0.092,-46.19,92.65,39.76,127,1000
1053,1,20.809,0.0,20.736,0.009,0.073,-46.25,92.55,39.79,127,1000
1054,1,20.824,0.0,20.737,0.075,0.115,-46.07,92.55,39.82,127,1000
1055,1,20.839,0.0,20.774,0.04,0.076,-46.06,92.35,39.84,127,1000
1056,1,20.854,0.0,20.776,0.049,0.092,-46.04,92.34,39.87,127,1000
1057,1,20.869,0.0,20.793,0.028,0.081,-46.05,92.25,39.9,127,1000
1058,1,20.884,0.0,20.814,0.021,0.073,-46.01,92.14,39.93,127,1000
1059,1,20.899,0.0,20.829,0.03,0.076,-45.95,92.06,39.95,127,1000
1060,1,20.914,0.0,20.834,0.021,0.082,-45.96,92.03,39.98,127,1000
1061,1,20.929,0.0,20.865,0.075,0.099,-45.73,91.87,40.01,127,1000
1062,1,20.944,0.0,20.851,0.026,0.096,-45.9,91.94,40.03,127,1000
1063,1,20.959,0.0,20.897,0.04,0.074,-45.74,91.69,40.06,127,1000
1064,1,20.974,0.0,20.903,0.007,0.071,-45.81,91.66,40.09,127,1000
1065,1,20.989,0.0,20.907,0.057,0.1,-45.67,91.64,40.12,127,1000
1066,1,21.004,0.0,20.949,0.069,0.088,-45.52,91.42,40.14,127,1000
1067,1,21.019,0.0,20.942,0.064,0.1,-45.55,91.45,40.17,127,1000
1068,1,21.034,0.0,20.949,0.034,0.092,-45.62,91.42,40.2,127,1000
1069,1,21.049,0.0,20.975,0.047,0.088,-45.51,91.28,40.23,127,1000
1070,1,21.064,0.0,21.005,-0.005,0.059,-45.57,91.12,40.25,127,1000
1071,1,21.079,0.0,21.005,0.086,0.113,-45.33,91.12,40.28,127,1000
1072,1,21.094,0.0,21.001,0.045,0.104,-45.45,91.14,40.31,127,1000
1073,1,21.109,0.0,21.042,-0.008,0.067,-45.48,90.92,40.34,127,1000
1074,1,21.124,0.0,21.031,0.079,0.122,-45.27,90.98,40.37,127,1000
1075,1,21.139,0.0,21.044,0.025,0.098,-45.39,90.91,40.39,127,1000
1076,1,21.154,0.0,21.084,0.049,0.086,-45.21,90.7,40.42,127,1000
1077,1,21.169,0.0,21.084,0.039,0.093,-45.24,90.69,40.45,127,1000
1078,1,21.184,0.0,21.103,0.057,0.099,-45.14,90.59,40.48,127,1000
1079,1,21.199,0.0,21.109,0.015,0.091,-45.24,90.56,40.51,127,1000
1080,1,21.214,0.0,21.152,0.035,0.071,-45.07,90.33,40.54,127,1000
1081,1,21.229,0.0,21.155,0.031,0.081,-45.07,90.32,40.57,127,1000
1082,1,21.244,0.0,21.169,0.062,0.097,-44.95,90.24,40.59,127,1000
1083,1,21.259,0.0,21.192,0.003,0.067,-45.05,90.11,40.62,127,1000
1084,1,21.274,0.0,21.205,0.039,0.079,-44.92,90.04,40.65,127,1000
1085,1,21.289,0.0,21.234,-0.008,0.056,-44.96,89.89,40.68,127,1000
1086,1,21.304,0.0,21.22,0.041,0.094,-44.87,89.96,40.71,127,1000
1087,1,21.319,0.0,21.246,0.051,0.09,-44.77,89.82,40.74,127,1000
1088,1,21.334,0.0,21.259,0.037,0.084,-44.78,89.75,40.77,127,1000
1089,1,21.349,0.0,21.261,0.062,0.108,-44.7,89.74,40.8,127,1000
1090,1,21.364,0.0,21.296,0.017,0.071,-44.73,89.55,40.83,127,1000
1091,1,21.379,0.0,21.293,0.083,0.119,-44.56,89.57,40.86,127,1000
1092,1,21.394,0.0,21.326,0.045,0.082,-44.57,89.39,40.89,127,1000
1093,1,21.409,0.0,21.336,0.044,0.085,-44.55,89.33,40.92,127,1000
1094,1,21.424,0.0,21.355,0.053,0.087,-44.47,89.23,40.95,127,1000
1095,1,21.439,0.0,21.378,0.067,0.091,-44.38,89.11,40.98,127,1000
1096,1,21.454,0.0,21.367,0.071,0.112,-44.39,89.17,41.01,127,1000
1097,1,21.469,0.0,21.389,0.033,0.087,-44.43,89.04,41.04,127,1000
1098,1,21.484,0.0,21.403,0.023,0.084,-44.42,88.97,41.07,127,1000
1099,1,21.499,0.0,21.427,0.038,0.082,-44.32,88.84,41.1,127,1000
1100,1,21.514,0.0,21.426,0.07,0.113,-44.23,88.84,41.13,127,1000
1101,1,21.529,0.0,21.463,0.034,0.075,-44.23,88.64,41.16,127,1000
1102,1,21.544,0.0,21.474,0.032,0.077,-44.21,88.58,41.19,127,1000
1103,1,21.559,0.0,21.473,0.061,0.106,-44.13,88.59,41.22,127,1000
1104,1,21.574,0.0,21.498,0.083,0.113,-44.0,88.45,41.25,127,1000
1105,1,21.589,0.0,21.513,0.037,0.085,-44.09,88.37,41.28,127,1000
1106,1,21.604,0.0,21.517,0.044,0.098,-44.06,88.35,41.31,127,1000
1107,1,21.619,0.0,21.549,-0.001,0.07,-44.09,88.17,41.34,127,1000
1108,1,21.634,0.0,21.552,0.098,0.128,-43.82,88.15,41.37,127,1000
1109,1,21.649,0.0,21.588,0.009,0.062,-43.95,87.96,41.4,127,1000
1110,1,21.664,0.0,21.59,0.038,0.084,-43.87,87.95,41.43,127,1000
1111,1,21.68,0.0,21.601,0.063,0.101,-43.78,87.89,41.47,127,1000
1112,1,21.695,0.0,21.629,0.024,0.07,-43.8,87.73,41.5,127,1000
1113,1,21.71,0.0,21.632,0.019,0.079,-43.81,87.71,41.53,127,1000
1114,1,21.725,0.0,21.647,0.001,0.077,-43.81,87.63,41.56,127,1000
1115,1,21.74,0.0,21.666,0.06,0.095,-43.6,87.53,41.59,127,1000
1116,1,21.755,0.0,21.662,0.048,0.104,-43.65,87.55,41.62,127,1000
1117,1,21.77,0.0,21.707,0.054,0.083,-43.51,87.3,41.66,127,1000
1118,1,21.785,0.0,21.697,0.039,0.096,-43.57,87.35,41.69,127,1000
1119,1,21.8,0.0,21.724,0.055,0.094,-43.46,87.21,41.72,127,1000
1120,1,21.815,0.0,21.721,0.044,0.104,-43.49,87.22,41.75,127,1000
1121,1,21.83,0.0,21.764,0.033,0.073,-43.41,86.98,41.78,127,1000
1122,1,21.845,0.0,21.784,0.028,0.067,-43.36,86.87,41.82,127,1000
1123,1,21.86,0.0,21.787,0.015,0.074,-43.39,86.86,41.85,127,1000
1124,1,21.875,0.0,21.801,0.046,0.087,-43.27,86.78,41.88,127,1000
1125,1,21.89,0.0,21.808,0.04,0.091,-43.26,86.74,41.91,127,1000
1126,1,21.905,0.0,21.826,0.05,0.094,-43.19,86.64,41.95,127,1000
1127,1,21.92,0.0,21.845,0.03,0.08,-43.19,86.53,41.98,127,1000
1128,1,21.935,0.0,21.85,0.013,0.085,-43.22,86.5,42.01,127,1000
1129,1,21.95,0.0,21.866,0.056,0.101,-43.06,86.42,42.05,127,1000
1130,1,21.965,0.0,21.907,0.023,0.062,-43.03,86.19,42.08,127,1000
1131,1,21.98,0.0,21.915,0.064,0.091,-42.9,86.14,42.11,127,1000
1132,1,21.995,0.0,21.929,0.02,0.069,-42.98,86.07,42.15,127,1000
1133,1,22.01,0.0,21.961,0.045,0.067,-42.83,85.89,42.18,127,1000
1134,1,22.025,0.0,21.968,0.016,0.059,-42.88,85.85,42.21,127,1000
1135,1,22.04,0.0,21.972,0.07,0.098,-42.73,85.82,42.25,127,1000
1136,1,22.055,0.0,21.987,0.033,0.075,-42.79,85.74,42.28,127,1000
1137,1,22.07,0.0,21.996,0.075,0.105,-42.65,85.69,42.31,127,1000
1138,1,22.085,0.0,22.019,0.051,0.084,-42.65,85.56,42.35,127,1000
1139,1,22.1,0.0,22.012,0.035,0.095,-42.71,85.6,42.38,127,1000
1140,1,22.115,0.0,22.041,0.033,0.081,-42.63,85.43,42.42,127,1000
1141,1,22.13,0.0,22.04,0.028,0.094,-42.65,85.44,42.45,127,1000
1142,1,22.145,0.0,22.053,0.05,0.105,-42.56,85.37,42.48,127,1000
1143,1,22.16,0.0,22.094,0.036,0.075,-42.48,85.14,42.52,127,1000
1144,1,22.175,0.0,22.102,0.063,0.096,-42.38,85.09,42.55,127,1000
1145,1,22.19,0.0,22.116,0.042,0.085,-42.4,85.01,42.59,127,1000
1146,1,22.205,0.0,22.129,0.056,0.094,-42.33,84.94,42.62,127,1000
1147,1,22.22,0.0,22.163,0.011,0.058,-42.35,84.75,42.66,127,1000
1148,1,22.235,0.0,22.159,0.074,0.106,-42.19,84.77,42.69,127,1000
1150,1,22.25,0.0,22.172,0.019,0.08,-42.3,84.7,42.73,127,1000
1151,1,22.265,0.0,22.189,0.065,0.1,-42.13,84.6,42.76,127,1000
1152,1,22.28,0.0,22.21,0.051,0.087,-42.11,84.48,42.8,127,1000
1153,1,22.295,0.0,22.227,0.078,0.104,-41.99,84.38,42.83,127,1000
1154,1,22.31,0.0,22.234,0.022,0.079,-42.12,84.34,42.87,127,1000
1155,1,22.325,0.0,22.279,0.006,0.046,-42.03,84.09,42.91,127,1000
1156,1,22.34,0.0,22.28,0.003,0.06,-42.03,84.08,42.94,127,1000
1157,1,22.355,0.0,22.289,0.071,0.097,-41.83,84.03,42.98,127,1000
1158,1,22.37,0.0,22.304,0.067,0.094,-41.8,83.94,43.01,127,1000
1159,1,22.385,0.0,22.316,0.075,0.102,-41.74,83.87,43.05,127,1000
1160,1,22.4,0.0,22.323,0.033,0.084,-41.83,83.84,43.09,127,1000
1161,1,22.415,0.0,22.365,0.042,0.066,-41.69,83.6,43.12,127,1000
1162,1,22.43,0.0,22.346,0.043,0.095,-41.74,83.71,43.16,127,1000
1163,1,22.445,0.0,22.375,0.056,0.09,-41.63,83.54,43.2,127,1000
1164,1,22.46,0.0,22.397,0.024,0.067,-41.64,83.41,43.23,127,1000
1165,1,22.475,0.0,22.406,0.06,0.092,-41.53,83.36,43.27,127,1000
1166,1,22.49,0.0,22.411,0.03,0.085,-41.59,83.33,43.31,127,1000
1167,1,22.505,0.0,22.445,0.001,0.061,-41.57,83.14,43.34,127,1000
1168,1,22.52,0.0,22.459,0.051,0.08,-41.4,83.06,43.38,127,1000
1169,1,22.535,0.0,22.469,0.056,0.087,-41.36,83.0,43.42,127,1000
1170,1,22.55,0.0,22.488,-0.037,0.072,-41.54,82.89,43.46,127,1000
1171,1,22.565,0.0,22.506,0.08,0.1,-41.19,82.78,43.49,127,1000
1172,1,22.58,0.0,22.514,0.033,0.074,-41.29,82.74,43.53,127,1000
1173,1,22.595,0.0,22.527,0.027,0.073,-41.26,82.66,43.57,127,1000
1174,1,22.61,0.0,22.56,0.035,0.061,-41.15,82.47,43.61,127,1000
1175,1,22.625,0.0,22.576,-0.013,0.051,-41.22,82.38,43.64,127,1000
1176,1,22.64,0.0,22.571,0.038,0.079,-41.11,82.41,43.68,127,1000
1177,1,22.655,0.0,22.586,0.033,0.077,-41.08,82.32,43.72,127,1000
1178,1,22.67,0.0,22.585,0.051,0.099,-41.04,82.33,43.76,127,1000
1179,1,22.685,0.0,22.622,0.069,0.094,-40.88,82.11,43.8,127,1000
1180,1,22.7,0.0,22.65,0.006,0.051,-40.96,81.95,43.84,127,1000
1181,1,22.715,0.0,22.666,0.049,0.07,-40.8,81.85,43.88,127,1000
1182,1,22.73,0.0,22.661,0.052,0.087,-40.81,81.89,43.92,127,1000
1183,1,22.745,0.0,22.679,0.057,0.088,-40.75,81.78,43.95,127,1000
1184,1,22.76,0.0,22.693,0.054,0.086,-40.71,81.7,43.99,127,1000
1185,1,22.775,0.0,22.705,0.024,0.075,-40.75,81.63,44.03,127,1000
1186,1,22.79,0.0,22.711,0.031,0.085,-40.72,81.59,44.07,127,1000
1187,1,22.805,0.0,22.733,0.028,0.078,-40.66,81.46,44.11,127,1000
1188,1,22.82,0.0,22.76,0.021,0.064,-40.6,81.31,44.15,127,1000
1189,1,22.836,0.0,22.77,0.008,0.066,-40.61,81.25,44.19,127,1000
1190,1,22.851,0.0,22.785,0.034,0.073,-40.49,81.16,44.23,127,1000
1191,1,22.866,0.0,22.808,0.015,0.059,-40.48,81.03,44.27,127,1000
1192,1,22.881,0.0,22.827,0.03,0.062,-40.38,80.91,44.31,127,1000
1193,1,22.896,0.0,22.835,0.04,0.072,-40.33,80.87,44.35,127,1000
1194,1,22.911,0.0,22.851,0.015,0.061,-40.35,80.77,44.39,127,1000
1195,1,22.926,0.0,22.854,0.05,0.087,-40.25,80.75,44.43,127,1000
1196,1,22.941,0.0,22.88,0.039,0.073,-40.2,80.6,44.47,127,1000
1197,1,22.956,0.0,22.907,0.016,0.051,-40.18,80.44,44.52,127,1000
1198,1,22.971,0.0,22.916,0.002,0.055,-40.19,80.39,44.56,127,1000
1199,1,22.986,0.0,22.924,0.056,0.084,-40.03,80.34,44.6,127,1000
1200,1,23.001,0.0,22.937,0.004,0.063,-40.12,80.26,44.64,127,1000
1201,1,23.016,0.0,22.962,0.083,0.099,-39.85,80.11,44.68,127,1000
1202,1,23.031,0.0,22.975,0.049,0.075,-39.9,80.04,44.72,127,1000
1203,1,23.046,0.0,22.989,0.013,0.059,-39.95,79.96,44.76,127,1000
1204,1,23.061,0.0,22.994,0.04,0.078,-39.86,79.92,44.81,127,1000
1205,1,23.076,0.0,23.023,0.039,0.065,-39.78,79.75,44.85,127,1000
1206,1,23.091,0.0,23.022,0.063,0.093,-39.72,79.76,44.89,127,1000
1207,1,23.106,0.0,23.038,0.04,0.079,-39.73,79.66,44.93,127,1000
1208,1,23.121,0.0,23.05,0.073,0.102,-39.62,79.59,44.98,127,1000
1209,1,23.136,0.0,23.075,0.054,0.081,-39.59,79.44,45.02,127,1000
1210,1,23.151,0.0,23.076,0.042,0.086,-39.62,79.44,45.06,127,1000
1211,1,23.166,0.0,23.108,0.013,0.059,-39.59,79.25,45.1,127,1000
1212,1,23.181,0.0,23.107,0.015,0.075,-39.59,79.25,45.15,127,1000
1213,1,23.196,0.0,23.127,0.073,0.1,-39.39,79.13,45.19,127,1000
1214,1,23.211,0.0,23.154,0.02,0.06,-39.43,78.97,45.23,127,1000
1215,1,23.226,0.0,23.176,0.035,0.061,-39.33,78.84,45.28,127,1000
1216,1,23.241,0.0,23.179,0.071,0.094,-39.23,78.82,45.32,127,1000
1217,1,23.256,0.0,23.186,0.056,0.09,-39.25,78.78,45.37,127,1000
1218,1,23.271,0.0,23.208,0.032,0.071,-39.24,78.65,45.41,127,1000
1219,1,23.286,0.0,23.216,0.088,0.113,-39.08,78.59,45.45,127,1000
1220,1,23.301,0.0,23.219,0.06,0.102,-39.14,78.58,45.5,127,1000
1221,1,23.316,0.0,23.24,0.086,0.115,-39.01,78.45,45.54,127,1000
1222,1,23.331,0.0,23.255,0.036,0.084,-39.09,78.36,45.59,127,1000
1223,1,23.346,0.0,23.281,0.028,0.07,-39.03,78.2,45.63,127,1000
1224,1,23.361,0.0,23.311,-0.009,0.051,-39.03,78.02,45.68,127,1000
1225,1,23.376,0.0,23.305,0.032,0.078,-38.95,78.06,45.72,127,1000
1226,1,23.391,0.0,23.321,0.02,0.073,-38.93,77.96,45.77,127,1000
1227,1,23.406,0.0,23.337,0.047,0.083,-38.82,77.86,45.81,127,1000
1228,1,23.421,0.0,23.355,0.026,0.071,-38.81,77.75,45.86,127,1000
1229,1,23.436,0.0,23.377,0.04,0.072,-38.71,77.62,45.91,127,1000
1230,1,23.451,0.0,23.4,0.019,0.054,-38.69,77.48,45.95,127,1000
1231,1,23.466,0.0,23.418,-0.002,0.048,-38.69,77.37,46.0,127,1000
1232,1,23.481,0.0,23.428,0.031,0.061,-38.58,77.31,46.05,127,1000
1233,1,23.496,0.0,23.44,0.01,0.057,-38.59,77.24,46.09,127,1000
1234,1,23.511,0.0,23.447,0.02,0.067,-38.55,77.19,46.14,127,1000
1235,1,23.526,0.0,23.442,0.116,0.143,-38.33,77.22,46.19,127,1000
1236,1,23.541,0.0,23.461,0.101,0.129,-38.31,77.11,46.23,127,1000
1237,1,23.556,0.0,23.495,0.041,0.074,-38.35,76.9,46.28,127,1000
1238,1,23.571,0.0,23.51,0.026,0.066,-38.34,76.8,46.33,127,1000
1239,1,23.586,0.0,23.527,0.035,0.068,-38.27,76.7,46.37,127,1000
1240,1,23.601,0.0,23.522,0.071,0.107,-38.19,76.73,46.42,127,1000
1241,1,23.616,0.0,23.551,-0.001,0.065,-38.28,76.55,46.47,127,1000
1242,1,23.631,0.0,23.567,0.04,0.076,-38.13,76.45,46.52,127,1000
1243,1,23.646,0.0,23.575,0.078,0.105,-38.01,76.4,46.57,127,1000
1244,1,23.661,0.0,23.596,0.08,0.104,-37.94,76.27,46.62,127,1000
1245,1,23.676,0.0,23.628,0.049,0.068,-37.92,76.07,46.66,127,1000
1246,1,23.691,0.0,23.614,0.086,0.116,-37.87,76.16,46.71,127,1000
1247,1,23.706,0.0,23.628,0.054,0.095,-37.91,76.08,46.76,127,1000
1248,1,23.721,0.0,23.652,0.058,0.091,-37.82,75.93,46.81,127,1000
1249,1,23.736,0.0,23.667,0.027,0.074,-37.85,75.83,46.86,127,1000
1250,1,23.751,0.0,23.687,0.047,0.079,-37.74,75.71,46.91,127,1000
1251,1,23.766,0.0,23.706,0.009,0.061,-37.77,75.59,46.96,127,1000
1252,1,23.781,0.0,23.72,0.057,0.083,-37.61,75.5,47.01,127,1000
1253,1,23.796,0.0,23.733,0.059,0.086,-37.57,75.42,47.06,127,1000
1254,1,23.811,0.0,23.75,0.028,0.068,-37.59,75.32,47.11,127,1000
1255,1,23.826,0.0,23.757,0.043,0.082,-37.53,75.27,47.16,127,1000
1256,1,23.841,0.0,23.773,0.03,0.074,-37.51,75.17,47.21,127,1000
1257,1,23.856,0.0,23.785,0.076,0.105,-37.37,75.1,47.26,127,1000
1258,1,23.871,0.0,23.813,-0.006,0.059,-37.48,74.93,47.31,127,1000
1259,1,23.886,0.0,23.823,0.031,0.07,-37.35,74.86,47.37,127,1000
1260,1,23.901,0.0,23.832,0.087,0.111,-37.19,74.8,47.42,127,1000
1261,1,23.916,0.0,23.859,0.047,0.074,-37.2,74.63,47.47,127,1000
1262,1,23.931,0.0,23.868,0.041,0.076,-37.19,74.58,47.52,127,1000
1263,1,23.946,0.0,23.896,0.023,0.056,-37.15,74.4,47.57,127,1000
1264,1,23.961,0.0,23.915,0.053,0.07,-37.01,74.28,47.63,127,1000
1265,1,23.977,0.0,23.9,0.067,0.102,-37.03,74.38,47.68,127,1000
1266,1,23.992,0.0,23.936,0.018,0.058,-37.03,74.14,47.73,127,1000
1267,1,24.007,0.0,23.954,0.037,0.065,-36.93,74.03,47.78,127,1000
1268,1,24.022,0.0,23.966,0.066,0.087,-36.82,73.96,47.84,127,1000
1269,1,24.037,0.0,23.989,-0.002,0.048,-36.91,73.81,47.89,127,1000
1270,1,24.052,0.0,23.979,0.084,0.111,-36.74,73.88,47.94,127,1000
1271,1,24.067,0.0,23.989,0.034,0.085,-36.82,73.81,48.0,127,1000
1272,1,24.082,0.0,24.025,-0.018,0.059,-36.83,73.58,48.05,127,1000
1273,1,24.097,0.0,24.039,0.089,0.106,-36.53,73.49,48.11,127,1000
1274,1,24.112,0.0,24.052,0.023,0.064,-36.65,73.41,48.16,127,1000
1275,1,24.127,0.0,24.066,0.068,0.091,-36.49,73.32,48.22,127,1000
1276,1,24.142,0.0,24.093,0.037,0.062,-36.48,73.15,48.27,127,1000
1277,1,24.157,0.0,24.086,0.071,0.1,-36.43,73.19,48.33,127,1000
1278,1,24.172,0.0,24.111,0.021,0.065,-36.47,73.03,48.38,127,1000
1279,1,24.187,0.0,24.126,0.067,0.09,-36.31,72.93,48.44,127,1000
1280,1,24.202,0.0,24.143,0.016,0.061,-36.37,72.82,48.49,127,1000
1281,1,24.217,0.0,24.163,0.047,0.071,-36.24,72.7,48.55,127,1000
1282,1,24.232,0.0,24.17,0.08,0.101,-36.14,72.65,48.61,127,1000
1283,1,24.247,0.0,24.177,0.082,0.108,-36.11,72.61,48.66,127,1000
1284,1,24.262,0.0,24.192,0.096,0.118,-36.03,72.51,48.72,127,1000
1285,1,24.277,0.0,24.224,0.015,0.055,-36.12,72.3,48.78,127,1000
1286,1,24.292,0.0,24.224,0.087,0.11,-35.94,72.3,48.83,127,1000
1287,1,24.307,0.0,24.243,0.044,0.077,-35.98,72.18,48.89,127,1000
1288,1,24.322,0.0,24.259,0.066,0.091,-35.88,72.07,48.95,127,1000
1289,1,24.337,0.0,24.264,0.018,0.075,-35.98,72.04,49.01,127,1000
1290,1,24.352,0.0,24.286,0.029,0.072,-35.88,71.9,49.07,127,1000
1291,1,24.367,0.0,24.295,0.02,0.075,-35.87,71.84,49.12,127,1000
1292,1,24.382,0.0,24.324,0.055,0.08,-35.7,71.65,49.18,127,1000
1293,1,24.397,0.0,24.349,0.014,0.05,-35.71,71.49,49.24,127,1000
1294,1,24.412,0.0,24.356,0.069,0.089,-35.56,71.45,49.3,127,1000
1295,1,24.427,0.0,24.371,0.085,0.101,-35.47,71.34,49.36,127,1000
1296,1,24.442,0.0,24.389,0.008,0.054,-35.59,71.23,49.42,127,1000
1297,1,24.457,0.0,24.396,0.034,0.07,-35.51,71.18,49.48,127,1000
1298,1,24.472,0.0,24.406,0.026,0.071,-35.5,71.12,49.54,127,1000
1299,1,24.487,0.0,24.423,0.026,0.069,-35.44,71.0,49.6,127,1000
1300,1,24.502,0.0,24.449,0.048,0.071,-35.3,70.83,49.66,127,1000
1301,1,24.517,0.0,24.458,0.016,0.061,-35.35,70.77,49.72,127,1000
1302,1,24.532,0.0,24.46,0.068,0.099,-35.22,70.76,49.78,127,1000
1303,1,24.547,0.0,24.495,0.019,0.056,-35.22,70.53,49.84,127,1000
1304,1,24.562,0.0,24.507,0.085,0.102,-35.03,70.45,49.91,127,1000
1305,1,24.577,0.0,24.51,0.025,0.072,-35.16,70.43,49.97,127,1000
1306,1,24.592,0.0,24.529,0.096,0.115,-34.93,70.3,50.03,127,1000
1307,1,24.607,0.0,24.551,0.058,0.081,-34.94,70.15,50.09,127,1000
1308,1,24.622,0.0,24.572,0.01,0.051,-34.98,70.01,50.16,127,1000
1309,1,24.637,0.0,24.571,0.079,0.103,-34.83,70.02,50.22,127,1000
1310,1,24.652,0.0,24.6,0.03,0.06,-34.85,69.83,50.28,127,1000
1311,1,24.667,0.0,24.603,0.095,0.115,-34.68,69.81,50.35,127,1000
1312,1,24.682,0.0,24.614,0.097,0.119,-34.64,69.74,50.41,127,1000
1313,1,24.697,0.0,24.634,0.048,0.079,-34.69,69.6,50.48,127,1000
1314,1,24.712,0.0,24.658,0.088,0.103,-34.52,69.44,50.54,127,1000
1315,1,24.727,0.0,24.668,0.047,0.076,-34.58,69.37,50.6,127,1000
1316,1,24.742,0.0,24.685,0.078,0.097,-34.45,69.26,50.67,127,1000
